left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	SyncTimestamp	SystemTimestamp	Timestamp	Timestamp	Level	Pulse	
CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	UNCAL	CAL	RAW	no format	no format	
deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	mSecs	mSecs	mSecs	No Units	no unit	no unit	
-0.8702290076335878	-45.0	0.6870229007633587	57.0	1.465648854961832	-96.0	0.4819277108433735	1285.0	9.180722891566266	2007.0	0.13253012048192772	2036.0	-0.4409090909090909	485.0	-0.035454545454545454	-39.0	-0.2306122448979592	226.0	1.5228924584505313E12	1.522892458465E12	2128.90625	4224.0	0.0	0.0	
-0.8396946564885496	-40.0	0.6106870229007634	55.0	1.1908396946564885	-78.0	0.49397590361445787	1287.0	9.156626506024097	2006.0	0.10843373493975904	2038.0	-0.44	484.0	-0.02090909090909091	-23.0	-0.22551020408163266	221.0	1.5228924584544375E12	1.522892458466E12	2132.8125	4352.0	0.0	0.0	
-0.7480916030534351	-37.0	0.564885496183206	49.0	1.282442748091603	-84.0	0.49397590361445787	1285.0	9.180722891566266	2006.0	0.0963855421686747	2039.0	-0.44181818181818183	486.0	-0.024545454545454544	-27.0	-0.22244897959183677	218.0	1.5228924584583438E12	1.522892458467E12	2136.71875	4480.0	0.0	0.0	
-0.7175572519083969	-47.0	0.7175572519083969	47.0	1.2213740458015268	-80.0	0.49397590361445787	1286.0	9.168674698795181	2006.0	0.08433734939759037	2040.0	-0.4381818181818182	482.0	-0.034545454545454546	-38.0	-0.2295918367346939	225.0	1.52289245846225E12	1.522892458468E12	2140.625	4608.0	0.0	0.0	
-0.5038167938931297	-49.0	0.7480916030534351	33.0	1.3129770992366412	-86.0	0.45783132530120485	1285.0	9.180722891566266	2009.0	0.07228915662650603	2041.0	-0.4390909090909091	483.0	-0.022727272727272728	-25.0	-0.22755102040816327	223.0	1.5228924584661563E12	1.52289245848E12	2144.53125	4736.0	0.0	0.0	
-0.6870229007633587	-40.0	0.6106870229007634	45.0	1.4351145038167938	-94.0	0.43373493975903615	1285.0	9.180722891566266	2011.0	0.04819277108433735	2043.0	-0.43727272727272726	481.0	-0.03272727272727273	-36.0	-0.22448979591836737	220.0	1.5228924584700625E12	1.522892458481E12	2148.4375	4864.0	0.0	0.0	
-0.5190839694656488	-36.0	0.549618320610687	34.0	1.2213740458015268	-80.0	0.43373493975903615	1284.0	9.19277108433735	2011.0	0.060240963855421686	2042.0	-0.4390909090909091	483.0	-0.015454545454545455	-17.0	-0.22142857142857145	217.0	1.5228924584739688E12	1.522892458483E12	2152.34375	4992.0	0.0	0.0	
-0.7633587786259541	-35.0	0.5343511450381679	50.0	1.450381679389313	-95.0	0.42168674698795183	1286.0	9.168674698795181	2012.0	0.04819277108433735	2043.0	-0.4390909090909091	483.0	-0.015454545454545455	-17.0	-0.22142857142857145	217.0	1.522892458477875E12	1.522892458502E12	2156.25	5120.0	0.0	0.0	
-0.6717557251908397	-33.0	0.5038167938931297	44.0	1.1603053435114503	-76.0	0.46987951807228917	1286.0	9.168674698795181	2008.0	0.03614457831325302	2044.0	-0.43636363636363634	480.0	-0.02181818181818182	-24.0	-0.22653061224489798	222.0	1.5228924584817813E12	1.522892458504E12	2160.15625	5248.0	0.0	0.0	
-0.8549618320610687	-17.0	0.2595419847328244	56.0	1.5419847328244274	-101.0	0.4819277108433735	1285.0	9.180722891566266	2007.0	0.012048192771084338	2046.0	-0.44545454545454544	490.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.5228924584856875E12	1.522892458505E12	2164.0625	5376.0	0.0	0.0	
-0.6564885496183206	-37.0	0.564885496183206	43.0	1.5419847328244274	-101.0	0.5060240963855422	1285.0	9.180722891566266	2005.0	0.012048192771084338	2046.0	-0.4409090909090909	485.0	-0.038181818181818185	-42.0	-0.22551020408163266	221.0	1.5228924584895938E12	1.522892458507E12	2167.96875	5504.0	0.0	0.0	
-0.6259541984732824	-36.0	0.549618320610687	41.0	1.3282442748091603	-87.0	0.49397590361445787	1286.0	9.168674698795181	2006.0	0.0	2047.0	-0.4409090909090909	485.0	-0.024545454545454544	-27.0	-0.22755102040816327	223.0	1.5228924584935E12	1.522892458508E12	2171.875	5632.0	0.0	0.0	
-0.7786259541984732	-43.0	0.6564885496183206	51.0	1.465648854961832	-96.0	0.49397590361445787	1285.0	9.180722891566266	2006.0	-0.012048192771084338	2048.0	-0.43363636363636365	477.0	-0.03	-33.0	-0.22244897959183677	218.0	1.5228924584974063E12	1.522892458509E12	2175.78125	5760.0	0.0	0.0	
-0.6717557251908397	-32.0	0.48854961832061067	44.0	1.4198473282442747	-93.0	0.49397590361445787	1285.0	9.180722891566266	2006.0	0.0	2047.0	-0.43363636363636365	477.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.5228924585013125E12	1.522892458514E12	2179.6875	5888.0	0.0	0.0	
-0.7938931297709924	-28.0	0.42748091603053434	52.0	1.4045801526717556	-92.0	0.5060240963855422	1286.0	9.168674698795181	2005.0	-0.024096385542168676	2049.0	-0.4445454545454545	489.0	-0.02727272727272727	-30.0	-0.22244897959183677	218.0	1.5228924585052188E12	1.522892458515E12	2183.59375	6016.0	0.0	0.0	
-0.564885496183206	-33.0	0.5038167938931297	37.0	1.4045801526717556	-92.0	0.5180722891566265	1285.0	9.180722891566266	2004.0	-0.03614457831325302	2050.0	-0.4409090909090909	485.0	-0.023636363636363636	-26.0	-0.2295918367346939	225.0	1.522892458509125E12	1.522892458517E12	2187.5	6144.0	0.0	0.0	
-0.8396946564885496	-44.0	0.6717557251908397	55.0	1.297709923664122	-85.0	0.5180722891566265	1285.0	9.180722891566266	2004.0	-0.07228915662650603	2053.0	-0.44545454545454544	490.0	-0.028181818181818183	-31.0	-0.22448979591836737	220.0	1.5228924585130313E12	1.522892458526E12	2191.40625	6272.0	0.0	0.0	
-0.7938931297709924	-43.0	0.6564885496183206	52.0	1.282442748091603	-84.0	0.46987951807228917	1286.0	9.168674698795181	2008.0	-0.08433734939759037	2054.0	-0.44272727272727275	487.0	-0.017272727272727273	-19.0	-0.21836734693877552	214.0	1.5228924585169375E12	1.522892458528E12	2195.3125	6400.0	0.0	0.0	
-0.9465648854961831	-48.0	0.732824427480916	62.0	1.3740458015267174	-90.0	0.49397590361445787	1284.0	9.19277108433735	2006.0	-0.08433734939759037	2054.0	-0.4390909090909091	483.0	-0.02090909090909091	-23.0	-0.22244897959183677	218.0	1.5228924585208438E12	1.522892458529E12	2199.21875	6528.0	0.0	0.0	
-0.732824427480916	-37.0	0.564885496183206	48.0	1.3282442748091603	-87.0	0.45783132530120485	1285.0	9.180722891566266	2009.0	-0.10843373493975904	2056.0	-0.44181818181818183	486.0	-0.034545454545454546	-38.0	-0.22244897959183677	218.0	1.52289245852475E12	1.522892458536E12	2203.125	6656.0	0.0	0.0	
-0.8091603053435115	-41.0	0.6259541984732824	53.0	1.3893129770992365	-91.0	0.4819277108433735	1285.0	9.180722891566266	2007.0	-0.0963855421686747	2055.0	-0.44181818181818183	486.0	-0.034545454545454546	-38.0	-0.22244897959183677	218.0	1.5228924585286563E12	1.522892458538E12	2207.03125	6784.0	0.0	0.0	
-1.129770992366412	-52.0	0.7938931297709924	74.0	1.3893129770992365	-91.0	0.5180722891566265	1285.0	9.180722891566266	2004.0	-0.08433734939759037	2054.0	-0.44	484.0	-0.023636363636363636	-26.0	-0.22040816326530616	216.0	1.5228924585325625E12	1.52289245854E12	2210.9375	6912.0	0.0	0.0	
-0.9465648854961831	-59.0	0.9007633587786259	62.0	1.297709923664122	-85.0	0.5060240963855422	1286.0	9.168674698795181	2005.0	-0.08433734939759037	2054.0	-0.44	484.0	-0.02	-22.0	-0.22653061224489798	222.0	1.5228924585364688E12	1.522892458549E12	2214.84375	7040.0	0.0	0.0	
-0.7175572519083969	-50.0	0.7633587786259541	47.0	1.282442748091603	-84.0	0.49397590361445787	1284.0	9.19277108433735	2006.0	-0.10843373493975904	2056.0	-0.4390909090909091	483.0	-0.016363636363636365	-18.0	-0.21938775510204084	215.0	1.522892458540375E12	1.52289245855E12	2218.75	7168.0	0.0	0.0	
